Date,Method,Window,Mode,Hub_ticker,Hub_degree,Hub_tied,Hub_sector,N_nodes,Is_dominant_hub
2022-05-16,spearman,240,,TLEVISACPO.MX,6,True,Telecom,35,False
2022-05-17,spearman,240,,TLEVISACPO.MX,6,True,Telecom,35,False
2022-05-18,spearman,240,,TLEVISACPO.MX,6,True,Telecom,35,False
2022-05-19,spearman,240,,TLEVISACPO.MX,7,False,Telecom,35,False
2022-05-20,spearman,240,,CEMEXCPO.MX,7,False,Materials,35,False
2022-05-23,spearman,240,,CEMEXCPO.MX,7,False,Materials,35,False
2022-05-24,spearman,240,,CEMEXCPO.MX,7,False,Materials,35,False
2022-05-25,spearman,240,,CEMEXCPO.MX,7,False,Materials,35,False
2022-05-26,spearman,240,,CEMEXCPO.MX,7,False,Materials,35,False
2022-05-27,spearman,240,,CEMEXCPO.MX,7,True,Materials,35,False
2022-05-30,spearman,240,,CEMEXCPO.MX,7,False,Materials,35,False
2022-05-31,spearman,240,,CEMEXCPO.MX,8,False,Materials,35,False
2022-06-01,spearman,240,,CEMEXCPO.MX,8,False,Materials,35,False
2022-06-02,spearman,240,,CEMEXCPO.MX,8,False,Materials,35,False
2022-06-03,spearman,240,,CEMEXCPO.MX,8,False,Materials,35,False
2022-06-06,spearman,240,,CEMEXCPO.MX,8,False,Materials,35,False
2022-06-07,spearman,240,,CEMEXCPO.MX,8,False,Materials,35,False
2022-06-08,spearman,240,,CEMEXCPO.MX,8,False,Materials,35,False
2022-06-09,spearman,240,,CEMEXCPO.MX,8,False,Materials,35,False
2022-06-10,spearman,240,,CEMEXCPO.MX,7,False,Materials,35,False
2022-06-13,spearman,240,,CEMEXCPO.MX,7,False,Materials,35,False
2022-06-14,spearman,240,,CEMEXCPO.MX,8,False,Materials,35,False
2022-06-15,spearman,240,,CEMEXCPO.MX,8,False,Materials,35,False
2022-06-16,spearman,240,,CEMEXCPO.MX,8,False,Materials,35,False
2022-06-17,spearman,240,,CEMEXCPO.MX,8,False,Materials,35,False
